'Time','ECG','ECG'
'[10:38:32.176]',0.019,0.130
'[10:38:32.180]',0.021,0.124
'[10:38:32.184]',0.020,0.111
'[10:38:32.188]',0.022,0.098
'[10:38:32.192]',0.026,0.076
'[10:38:32.196]',0.030,0.054
'[10:38:32.200]',0.030,0.030
'[10:38:32.204]',0.026,0.009
'[10:38:32.208]',0.020,-0.011
'[10:38:32.212]',0.004,-0.026
'[10:38:32.216]',-0.013,-0.044
'[10:38:32.220]',-0.034,-0.060
'[10:38:32.224]',-0.050,-0.072
'[10:38:32.228]',-0.065,-0.080
'[10:38:32.232]',-0.080,-0.087
'[10:38:32.236]',-0.092,-0.090
'[10:38:32.240]',-0.110,-0.091
'[10:38:32.244]',-0.121,-0.094
'[10:38:32.248]',-0.128,-0.096
'[10:38:32.252]',-0.130,-0.099
'[10:38:32.256]',-0.134,-0.099
'[10:38:32.260]',-0.138,-0.099
'[10:38:32.264]',-0.135,-0.096
'[10:38:32.268]',-0.142,-0.096
'[10:38:32.272]',-0.144,-0.092
'[10:38:32.276]',-0.146,-0.076
'[10:38:32.280]',-0.149,-0.046
'[10:38:32.284]',-0.147,-0.013
'[10:38:32.288]',-0.147,0.031
'[10:38:32.292]',-0.140,0.071
'[10:38:32.296]',-0.120,0.104
'[10:38:32.300]',-0.089,0.125
'[10:38:32.304]',-0.052,0.146
'[10:38:32.308]',-0.013,0.164
'[10:38:32.312]',0.015,0.158
'[10:38:32.316]',0.037,0.135
'[10:38:32.320]',0.061,0.089
'[10:38:32.324]',0.091,0.020
'[10:38:32.328]',0.104,-0.077
'[10:38:32.332]',0.092,-0.191
'[10:38:32.336]',0.077,-0.286
'[10:38:32.340]',0.033,-0.366
'[10:38:32.344]',-0.040,-0.421
'[10:38:32.348]',-0.136,-0.451
'[10:38:32.352]',-0.231,-0.459
'[10:38:32.356]',-0.305,-0.435
'[10:38:32.360]',-0.383,-0.420
'[10:38:32.364]',-0.425,-0.390
'[10:38:32.368]',-0.445,-0.367
'[10:38:32.372]',-0.449,-0.329
'[10:38:32.376]',-0.432,-0.291
'[10:38:32.380]',-0.424,-0.258
'[10:38:32.384]',-0.398,-0.225
'[10:38:32.388]',-0.374,-0.200
'[10:38:32.392]',-0.340,-0.174
'[10:38:32.396]',-0.312,-0.164
'[10:38:32.400]',-0.284,-0.155
'[10:38:32.404]',-0.253,-0.155
'[10:38:32.408]',-0.229,-0.150
'[10:38:32.412]',-0.206,-0.139
'[10:38:32.416]',-0.195,-0.126
'[10:38:32.420]',-0.189,-0.113
'[10:38:32.424]',-0.185,-0.107
'[10:38:32.428]',-0.172,-0.110
'[10:38:32.432]',-0.158,-0.124
'[10:38:32.436]',-0.144,-0.134
'[10:38:32.440]',-0.133,-0.135
'[10:38:32.444]',-0.129,-0.125
'[10:38:32.448]',-0.139,-0.111
'[10:38:32.452]',-0.150,-0.099
'[10:38:32.456]',-0.152,-0.087
'[10:38:32.460]',-0.149,-0.086
'[10:38:32.464]',-0.141,-0.089
'[10:38:32.468]',-0.133,-0.090
'[10:38:32.472]',-0.121,-0.084
'[10:38:32.476]',-0.121,-0.075
'[10:38:32.480]',-0.124,-0.070
'[10:38:32.484]',-0.122,-0.066
'[10:38:32.488]',-0.117,-0.065
'[10:38:32.492]',-0.111,-0.064
'[10:38:32.496]',-0.106,-0.068
'[10:38:32.500]',-0.102,-0.069
'[10:38:32.504]',-0.099,-0.065
'[10:38:32.508]',-0.092,-0.055
'[10:38:32.512]',-0.095,-0.041
'[10:38:32.516]',-0.099,-0.031
'[10:38:32.520]',-0.098,-0.024
'[10:38:32.524]',-0.095,-0.014
'[10:38:32.528]',-0.090,-0.009
'[10:38:32.532]',-0.083,-0.006
'[10:38:32.536]',-0.070,-0.006
'[10:38:32.540]',-0.061,-0.004
'[10:38:32.544]',-0.049,0.001
'[10:38:32.548]',-0.045,0.007
'[10:38:32.552]',-0.048,0.013
'[10:38:32.556]',-0.049,0.016
'[10:38:32.560]',-0.050,0.020
'[10:38:32.564]',-0.043,0.025
'[10:38:32.568]',-0.045,0.029
'[10:38:32.572]',-0.037,0.034
'[10:38:32.576]',-0.033,0.033
'[10:38:32.580]',-0.026,0.028
'[10:38:32.584]',-0.022,0.014
'[10:38:32.588]',-0.019,0.004
'[10:38:32.592]',-0.021,-0.001
'[10:38:32.596]',-0.025,-0.006
'[10:38:32.600]',-0.030,-0.011
'[10:38:32.604]',-0.037,-0.010
'[10:38:32.608]',-0.040,-0.001
'[10:38:32.612]',-0.043,0.003
'[10:38:32.616]',-0.048,0.001
'[10:38:32.620]',-0.050,-0.004
'[10:38:32.624]',-0.044,-0.006
'[10:38:32.628]',-0.037,-0.003
'[10:38:32.632]',-0.043,0.003
'[10:38:32.636]',-0.048,0.007
'[10:38:32.640]',-0.049,0.014
'[10:38:32.644]',-0.048,0.024
'[10:38:32.648]',-0.045,0.033
'[10:38:32.652]',-0.043,0.039
'[10:38:32.656]',-0.037,0.044
'[10:38:32.660]',-0.035,0.055
'[10:38:32.664]',-0.026,0.068
'[10:38:32.668]',-0.020,0.081
'[10:38:32.672]',-0.016,0.091
'[10:38:32.676]',-0.010,0.092
'[10:38:32.680]',0.001,0.094
'[10:38:32.684]',0.014,0.094
'[10:38:32.688]',0.025,0.102
'[10:38:32.692]',0.029,0.113
'[10:38:32.696]',0.030,0.125
'[10:38:32.700]',0.033,0.122
'[10:38:32.704]',0.036,0.111
'[10:38:32.708]',0.048,0.100
'[10:38:32.712]',0.060,0.101
'[10:38:32.716]',0.068,0.111
'[10:38:32.720]',0.058,0.122
'[10:38:32.724]',0.046,0.131
'[10:38:32.728]',0.044,0.136
'[10:38:32.732]',0.050,0.139
'[10:38:32.736]',0.056,0.140
'[10:38:32.740]',0.065,0.142
'[10:38:32.744]',0.075,0.147
'[10:38:32.748]',0.075,0.152
'[10:38:32.752]',0.077,0.160
'[10:38:32.756]',0.079,0.165
'[10:38:32.760]',0.084,0.169
'[10:38:32.764]',0.085,0.168
'[10:38:32.768]',0.090,0.169
'[10:38:32.772]',0.099,0.166
'[10:38:32.776]',0.096,0.168
'[10:38:32.780]',0.098,0.170
'[10:38:32.784]',0.092,0.171
'[10:38:32.788]',0.094,0.176
'[10:38:32.792]',0.095,0.175
'[10:38:32.796]',0.098,0.175
'[10:38:32.800]',0.101,0.174
'[10:38:32.804]',0.101,0.166
'[10:38:32.808]',0.107,0.158
'[10:38:32.812]',0.105,0.146
'[10:38:32.816]',0.106,0.138
'[10:38:32.820]',0.102,0.128
'[10:38:32.824]',0.098,0.122
'[10:38:32.828]',0.089,0.119
'[10:38:32.832]',0.077,0.114
'[10:38:32.836]',0.070,0.105
'[10:38:32.840]',0.061,0.098
'[10:38:32.844]',0.056,0.095
'[10:38:32.848]',0.051,0.089
'[10:38:32.852]',0.043,0.083
'[10:38:32.856]',0.036,0.070
'[10:38:32.860]',0.033,0.061
'[10:38:32.864]',0.036,0.056
'[10:38:32.868]',0.021,0.052
'[10:38:32.872]',0.014,0.048
'[10:38:32.876]',0.005,0.045
'[10:38:32.880]',0.003,0.041
'[10:38:32.884]',-0.001,0.034
'[10:38:32.888]',-0.005,0.030
'[10:38:32.892]',-0.007,0.021
'[10:38:32.896]',-0.016,0.015
'[10:38:32.900]',-0.021,0.011
'[10:38:32.904]',-0.026,0.010
'[10:38:32.908]',-0.031,0.013
'[10:38:32.912]',-0.035,0.009
'[10:38:32.916]',-0.039,0.011
'[10:38:32.920]',-0.040,0.007
'[10:38:32.924]',-0.041,0.001
'[10:38:32.928]',-0.040,-0.004
'[10:38:32.932]',-0.037,-0.005
'[10:38:32.936]',-0.039,-0.006
'[10:38:32.940]',-0.046,-0.009
'[10:38:32.944]',-0.049,-0.011
'[10:38:32.948]',-0.051,-0.018
'[10:38:32.952]',-0.052,-0.022
'[10:38:32.956]',-0.052,-0.020
'[10:38:32.960]',-0.059,-0.015
'[10:38:32.964]',-0.068,-0.009
'[10:38:32.968]',-0.074,-0.004
'[10:38:32.972]',-0.075,0.001
'[10:38:32.976]',-0.072,0.000
'[10:38:32.980]',-0.065,-0.001
'[10:38:32.984]',-0.059,-0.003
'[10:38:32.988]',-0.056,0.001
'[10:38:32.992]',-0.055,0.006
'[10:38:32.996]',-0.058,0.013
'[10:38:33.000]',-0.058,0.019
'[10:38:33.004]',-0.056,0.024
'[10:38:33.008]',-0.051,0.028
'[10:38:33.012]',-0.046,0.036
'[10:38:33.016]',-0.043,0.044
'[10:38:33.020]',-0.041,0.050
'[10:38:33.024]',-0.039,0.056
'[10:38:33.028]',-0.029,0.062
'[10:38:33.032]',-0.020,0.069
'[10:38:33.036]',-0.014,0.068
'[10:38:33.040]',-0.007,0.062
'[10:38:33.044]',0.000,0.060
'[10:38:33.048]',0.007,0.064
'[10:38:33.052]',0.007,0.074
'[10:38:33.056]',0.004,0.072
'[10:38:33.060]',0.004,0.068
'[10:38:33.064]',0.009,0.055
'[10:38:33.068]',0.019,0.043
'[10:38:33.072]',0.024,0.022
'[10:38:33.076]',0.018,-0.004
'[10:38:33.080]',0.007,-0.029
'[10:38:33.084]',-0.004,-0.049
'[10:38:33.088]',-0.018,-0.062
'[10:38:33.092]',-0.036,-0.070
'[10:38:33.096]',-0.056,-0.080
'[10:38:33.100]',-0.072,-0.092
'[10:38:33.104]',-0.091,-0.109
'[10:38:33.108]',-0.105,-0.125
'[10:38:33.112]',-0.109,-0.135
'[10:38:33.116]',-0.116,-0.139
'[10:38:33.120]',-0.130,-0.136
'[10:38:33.124]',-0.146,-0.138
'[10:38:33.128]',-0.160,-0.135
'[10:38:33.132]',-0.165,-0.136
'[10:38:33.136]',-0.168,-0.138
'[10:38:33.140]',-0.169,-0.142
'[10:38:33.144]',-0.171,-0.146
'[10:38:33.148]',-0.169,-0.142
'[10:38:33.152]',-0.170,-0.140
'[10:38:33.156]',-0.172,-0.133
'[10:38:33.160]',-0.179,-0.122
'[10:38:33.164]',-0.177,-0.090
'[10:38:33.168]',-0.180,-0.046
'[10:38:33.172]',-0.181,0.001
'[10:38:33.176]',-0.177,0.052
'[10:38:33.180]',-0.161,0.101
'[10:38:33.184]',-0.130,0.131
'[10:38:33.188]',-0.092,0.155
'[10:38:33.192]',-0.046,0.170
'[10:38:33.196]',-0.010,0.171
'[10:38:33.200]',0.021,0.145
'[10:38:33.204]',0.046,0.095
'[10:38:33.208]',0.072,0.034
'[10:38:33.212]',0.087,-0.055
'[10:38:33.216]',0.084,-0.152
'[10:38:33.220]',0.058,-0.253
'[10:38:33.224]',0.015,-0.352
'[10:38:33.228]',-0.044,-0.426
'[10:38:33.232]',-0.126,-0.490
'[10:38:33.236]',-0.214,-0.504
'[10:38:33.240]',-0.307,-0.500
'[10:38:33.244]',-0.399,-0.472
'[10:38:33.248]',-0.468,-0.434
'[10:38:33.252]',-0.515,-0.407
'[10:38:33.256]',-0.522,-0.370
'[10:38:33.260]',-0.520,-0.345
'[10:38:33.264]',-0.497,-0.301
'[10:38:33.268]',-0.472,-0.263
'[10:38:33.272]',-0.456,-0.221
'[10:38:33.276]',-0.429,-0.189
'[10:38:33.280]',-0.401,-0.166
'[10:38:33.284]',-0.359,-0.151
'[10:38:33.288]',-0.328,-0.147
'[10:38:33.292]',-0.292,-0.138
'[10:38:33.296]',-0.266,-0.129
'[10:38:33.300]',-0.250,-0.119
'[10:38:33.304]',-0.240,-0.114
'[10:38:33.308]',-0.233,-0.102
'[10:38:33.312]',-0.221,-0.091
'[10:38:33.316]',-0.215,-0.085
'[10:38:33.320]',-0.205,-0.075
'[10:38:33.324]',-0.200,-0.069
'[10:38:33.328]',-0.189,-0.062
'[10:38:33.332]',-0.182,-0.058
'[10:38:33.336]',-0.177,-0.048
'[10:38:33.340]',-0.174,-0.040
'[10:38:33.344]',-0.171,-0.046
'[10:38:33.348]',-0.166,-0.049
'[10:38:33.352]',-0.159,-0.039
'[10:38:33.356]',-0.151,-0.024
'[10:38:33.360]',-0.151,-0.015
'[10:38:33.364]',-0.155,-0.014
'[10:38:33.368]',-0.149,-0.014
'[10:38:33.372]',-0.136,-0.011
'[10:38:33.376]',-0.131,-0.006
'[10:38:33.380]',-0.133,0.001
'[10:38:33.384]',-0.135,0.014
'[10:38:33.388]',-0.134,0.030
'[10:38:33.392]',-0.133,0.041
'[10:38:33.396]',-0.130,0.045
'[10:38:33.400]',-0.116,0.046
'[10:38:33.404]',-0.109,0.049
'[10:38:33.408]',-0.098,0.055
'[10:38:33.412]',-0.092,0.065
'[10:38:33.416]',-0.091,0.077
'[10:38:33.420]',-0.091,0.084
'[10:38:33.424]',-0.085,0.087
'[10:38:33.428]',-0.079,0.089
'[10:38:33.432]',-0.068,0.090
'[10:38:33.436]',-0.060,0.098
'[10:38:33.440]',-0.060,0.106
'[10:38:33.444]',-0.060,0.111
'[10:38:33.448]',-0.056,0.109
'[10:38:33.452]',-0.050,0.106
'[10:38:33.456]',-0.040,0.104
'[10:38:33.460]',-0.035,0.102
'[10:38:33.464]',-0.030,0.100
'[10:38:33.468]',-0.036,0.098
'[10:38:33.472]',-0.040,0.098
'[10:38:33.476]',-0.044,0.100
'[10:38:33.480]',-0.046,0.102
'[10:38:33.484]',-0.049,0.096
'[10:38:33.488]',-0.045,0.096
'[10:38:33.492]',-0.039,0.092
'[10:38:33.496]',-0.045,0.086
'[10:38:33.500]',-0.045,0.079
'[10:38:33.504]',-0.048,0.075
'[10:38:33.508]',-0.048,0.081
'[10:38:33.512]',-0.055,0.084
'[10:38:33.516]',-0.062,0.092
'[10:38:33.520]',-0.065,0.092
'[10:38:33.524]',-0.064,0.098
'[10:38:33.528]',-0.061,0.099
'[10:38:33.532]',-0.058,0.104
'[10:38:33.536]',-0.056,0.111
'[10:38:33.540]',-0.058,0.120
'[10:38:33.544]',-0.058,0.136
'[10:38:33.548]',-0.058,0.145
'[10:38:33.552]',-0.055,0.149
'[10:38:33.556]',-0.043,0.142
'[10:38:33.560]',-0.030,0.151
'[10:38:33.564]',-0.020,0.163
'[10:38:33.568]',-0.018,0.175
'[10:38:33.572]',-0.021,0.177
'[10:38:33.576]',-0.020,0.184
'[10:38:33.580]',-0.006,0.190
'[10:38:33.584]',0.000,0.191
'[10:38:33.588]',0.003,0.194
'[10:38:33.592]',0.006,0.196
'[10:38:33.596]',0.013,0.199
'[10:38:33.600]',0.015,0.191
'[10:38:33.604]',0.019,0.189
'[10:38:33.608]',0.024,0.190
'[10:38:33.612]',0.022,0.198
'[10:38:33.616]',0.018,0.201
'[10:38:33.620]',0.011,0.207
'[10:38:33.624]',0.014,0.215
'[10:38:33.628]',0.020,0.220
'[10:38:33.632]',0.022,0.226
'[10:38:33.636]',0.028,0.231
'[10:38:33.640]',0.031,0.241
'[10:38:33.644]',0.041,0.245
'[10:38:33.648]',0.044,0.244
'[10:38:33.652]',0.050,0.250
'[10:38:33.656]',0.061,0.259
'[10:38:33.660]',0.069,0.266
'[10:38:33.664]',0.069,0.259
'[10:38:33.668]',0.075,0.251
'[10:38:33.672]',0.090,0.247
'[10:38:33.676]',0.092,0.251
'[10:38:33.680]',0.089,0.258
'[10:38:33.684]',0.076,0.258
'[10:38:33.688]',0.072,0.261
'[10:38:33.692]',0.072,0.258
'[10:38:33.696]',0.074,0.258
'[10:38:33.700]',0.075,0.249
'[10:38:33.704]',0.068,0.237
'[10:38:33.708]',0.068,0.230
'[10:38:33.712]',0.066,0.224
'[10:38:33.716]',0.065,0.220
'[10:38:33.720]',0.055,0.207
'[10:38:33.724]',0.052,0.199
'[10:38:33.728]',0.050,0.186
'[10:38:33.732]',0.041,0.179
'[10:38:33.736]',0.036,0.179
'[10:38:33.740]',0.028,0.181
'[10:38:33.744]',0.020,0.191
'[10:38:33.748]',0.011,0.186
'[10:38:33.752]',0.010,0.180
'[10:38:33.756]',0.014,0.163
'[10:38:33.760]',0.021,0.152
'[10:38:33.764]',0.026,0.146
'[10:38:33.768]',0.018,0.140
'[10:38:33.772]',0.007,0.130
'[10:38:33.776]',-0.003,0.120
'[10:38:33.780]',-0.007,0.120
'[10:38:33.784]',-0.015,0.115
'[10:38:33.788]',-0.024,0.114
'[10:38:33.792]',-0.029,0.109
'[10:38:33.796]',-0.036,0.105
'[10:38:33.800]',-0.036,0.101
'[10:38:33.804]',-0.041,0.105
'[10:38:33.808]',-0.045,0.114
'[10:38:33.812]',-0.049,0.114
'[10:38:33.816]',-0.051,0.111
'[10:38:33.820]',-0.048,0.101
'[10:38:33.824]',-0.045,0.104
'[10:38:33.828]',-0.041,0.110
'[10:38:33.832]',-0.046,0.124
'[10:38:33.836]',-0.055,0.134
'[10:38:33.840]',-0.056,0.139
'[10:38:33.844]',-0.051,0.145
'[10:38:33.848]',-0.045,0.144
'[10:38:33.852]',-0.040,0.135
'[10:38:33.856]',-0.033,0.121
'[10:38:33.860]',-0.026,0.124
'[10:38:33.864]',-0.024,0.133
'[10:38:33.868]',-0.033,0.139
'[10:38:33.872]',-0.045,0.144
'[10:38:33.876]',-0.044,0.158
'[10:38:33.880]',-0.035,0.171
'[10:38:33.884]',-0.033,0.181
'[10:38:33.888]',-0.028,0.196
'[10:38:33.892]',-0.016,0.206
'[10:38:33.896]',-0.006,0.215
'[10:38:33.900]',0.001,0.212
'[10:38:33.904]',0.013,0.211
'[10:38:33.908]',0.030,0.210
'[10:38:33.912]',0.037,0.210
'[10:38:33.916]',0.037,0.207
'[10:38:33.920]',0.036,0.204
'[10:38:33.924]',0.037,0.204
'[10:38:33.928]',0.039,0.204
'[10:38:33.932]',0.037,0.204
'[10:38:33.936]',0.040,0.191
'[10:38:33.940]',0.037,0.174
'[10:38:33.944]',0.040,0.150
'[10:38:33.948]',0.039,0.129
'[10:38:33.952]',0.034,0.109
'[10:38:33.956]',0.019,0.087
'[10:38:33.960]',0.005,0.069
'[10:38:33.964]',-0.013,0.051
'[10:38:33.968]',-0.030,0.039
'[10:38:33.972]',-0.046,0.029
'[10:38:33.976]',-0.062,0.019
'[10:38:33.980]',-0.083,0.007
'[10:38:33.984]',-0.094,-0.005
'[10:38:33.988]',-0.104,-0.009
'[10:38:33.992]',-0.111,-0.010
'[10:38:33.996]',-0.120,-0.014
'[10:38:34.000]',-0.129,-0.021
'[10:38:34.004]',-0.138,-0.030
'[10:38:34.008]',-0.139,-0.037
'[10:38:34.012]',-0.142,-0.034
'[10:38:34.016]',-0.152,-0.026
'[10:38:34.020]',-0.160,-0.018
'[10:38:34.024]',-0.165,-0.006
'[10:38:34.028]',-0.161,0.006
'[10:38:34.032]',-0.164,0.029
'[10:38:34.036]',-0.160,0.064
'[10:38:34.040]',-0.152,0.106
'[10:38:34.044]',-0.145,0.150
'[10:38:34.048]',-0.129,0.180
'[10:38:34.052]',-0.100,0.207
'[10:38:34.056]',-0.068,0.223
'[10:38:34.060]',-0.029,0.244
'[10:38:34.064]',0.000,0.249
'[10:38:34.068]',0.024,0.235
'[10:38:34.072]',0.048,0.205
'[10:38:34.076]',0.070,0.160
'[10:38:34.080]',0.090,0.099
'[10:38:34.084]',0.089,-0.003
'[10:38:34.088]',0.079,-0.121
'[10:38:34.092]',0.061,-0.223
'[10:38:34.096]',0.018,-0.316
'[10:38:34.100]',-0.048,-0.375
'[10:38:34.104]',-0.146,-0.415
'[10:38:34.108]',-0.242,-0.415
'[10:38:34.112]',-0.328,-0.393
'[10:38:34.116]',-0.401,-0.366
'[10:38:34.120]',-0.439,-0.319
'[10:38:34.124]',-0.469,-0.284
'[10:38:34.128]',-0.466,-0.242
'[10:38:34.132]',-0.449,-0.209
'[10:38:34.136]',-0.421,-0.172
'[10:38:34.140]',-0.385,-0.139
'[10:38:34.144]',-0.359,-0.102
'[10:38:34.148]',-0.321,-0.071
'[10:38:34.152]',-0.296,-0.056
'[10:38:34.156]',-0.258,-0.054
'[10:38:34.160]',-0.225,-0.056
'[10:38:34.164]',-0.193,-0.052
'[10:38:34.168]',-0.170,-0.039
'[10:38:34.172]',-0.164,-0.018
'[10:38:34.176]',-0.164,-0.001
'[10:38:34.180]',-0.161,-0.001
'[10:38:34.184]',-0.150,-0.010
'[10:38:34.188]',-0.133,-0.015
'[10:38:34.192]',-0.115,-0.014
'[10:38:34.196]',-0.106,-0.003
'[10:38:34.200]',-0.109,0.005
'[10:38:34.204]',-0.114,0.004
'[10:38:34.208]',-0.111,0.005
'[10:38:34.212]',-0.102,0.009
'[10:38:34.216]',-0.096,0.011
'[10:38:34.220]',-0.095,0.018
'[10:38:34.224]',-0.091,0.026
'[10:38:34.228]',-0.089,0.031
'[10:38:34.232]',-0.086,0.030
'[10:38:34.236]',-0.076,0.030
'[10:38:34.240]',-0.074,0.031
'[10:38:34.244]',-0.066,0.034
'[10:38:34.248]',-0.066,0.039
'[10:38:34.252]',-0.066,0.041
'[10:38:34.256]',-0.064,0.048
'[10:38:34.260]',-0.058,0.055
'[10:38:34.264]',-0.055,0.062
'[10:38:34.268]',-0.052,0.065
'[10:38:34.272]',-0.046,0.068
'[10:38:34.276]',-0.040,0.074
'[10:38:34.280]',-0.035,0.081
'[10:38:34.284]',-0.034,0.084
'[10:38:34.288]',-0.030,0.092
'[10:38:34.292]',-0.025,0.101
'[10:38:34.296]',-0.018,0.106
'[10:38:34.300]',-0.010,0.104
'[10:38:34.304]',-0.004,0.094
'[10:38:34.308]',0.005,0.085
'[10:38:34.312]',0.013,0.095
'[10:38:34.316]',0.015,0.116
'[10:38:34.320]',0.005,0.124
'[10:38:34.324]',-0.003,0.130
'[10:38:34.328]',0.006,0.128
'[10:38:34.332]',0.010,0.126
'[10:38:34.336]',0.021,0.119
'[10:38:34.340]',0.022,0.109
'[10:38:34.344]',0.021,0.109
'[10:38:34.348]',0.022,0.106
'[10:38:34.352]',0.021,0.105
'[10:38:34.356]',0.020,0.096
'[10:38:34.360]',0.018,0.090
'[10:38:34.364]',0.019,0.090
'[10:38:34.368]',0.014,0.090
'[10:38:34.372]',0.007,0.091
'[10:38:34.376]',0.001,0.091
'[10:38:34.380]',0.001,0.092
'[10:38:34.384]',0.000,0.094
'[10:38:34.388]',0.000,0.094
'[10:38:34.392]',0.001,0.092
'[10:38:34.396]',0.001,0.100
'[10:38:34.400]',0.003,0.114
'[10:38:34.404]',0.000,0.117
'[10:38:34.408]',-0.004,0.119
'[10:38:34.412]',0.001,0.126
'[10:38:34.416]',0.013,0.142
'[10:38:34.420]',0.018,0.158
'[10:38:34.424]',0.021,0.169
'[10:38:34.428]',0.030,0.171
'[10:38:34.432]',0.046,0.181
'[10:38:34.436]',0.059,0.184
'[10:38:34.440]',0.062,0.184
'[10:38:34.444]',0.069,0.182
'[10:38:34.448]',0.074,0.179
'[10:38:34.452]',0.079,0.171
'[10:38:34.456]',0.081,0.165
'[10:38:34.460]',0.085,0.174
'[10:38:34.464]',0.085,0.180
'[10:38:34.468]',0.076,0.188
'[10:38:34.472]',0.071,0.193
'[10:38:34.476]',0.071,0.194
'[10:38:34.480]',0.079,0.194
'[10:38:34.484]',0.080,0.191
'[10:38:34.488]',0.087,0.193
'[10:38:34.492]',0.090,0.193
'[10:38:34.496]',0.094,0.195
'[10:38:34.500]',0.090,0.190
'[10:38:34.504]',0.089,0.188
'[10:38:34.508]',0.094,0.190
'[10:38:34.512]',0.092,0.198
'[10:38:34.516]',0.089,0.205
'[10:38:34.520]',0.084,0.211
'[10:38:34.524]',0.084,0.226
'[10:38:34.528]',0.087,0.236
'[10:38:34.532]',0.094,0.240
'[10:38:34.536]',0.104,0.233
'[10:38:34.540]',0.109,0.223
'[10:38:34.544]',0.117,0.220
'[10:38:34.548]',0.117,0.228
'[10:38:34.552]',0.119,0.249
'[10:38:34.556]',0.111,0.258
'[10:38:34.560]',0.110,0.255
'[10:38:34.564]',0.115,0.239
'[10:38:34.568]',0.126,0.220
'[10:38:34.572]',0.144,0.207
'[10:38:34.576]',0.142,0.203
'[10:38:34.580]',0.138,0.203
'[10:38:34.584]',0.125,0.196
'[10:38:34.588]',0.119,0.188
'[10:38:34.592]',0.113,0.175
'[10:38:34.596]',0.113,0.161
'[10:38:34.600]',0.114,0.147
'[10:38:34.604]',0.101,0.139
'[10:38:34.608]',0.094,0.136
'[10:38:34.612]',0.079,0.133
'[10:38:34.616]',0.070,0.134
'[10:38:34.620]',0.059,0.129
'[10:38:34.624]',0.055,0.125
'[10:38:34.628]',0.056,0.116
'[10:38:34.632]',0.050,0.107
'[10:38:34.636]',0.050,0.099
'[10:38:34.640]',0.045,0.092
'[10:38:34.644]',0.037,0.090
'[10:38:34.648]',0.028,0.080
'[10:38:34.652]',0.020,0.076
'[10:38:34.656]',0.015,0.071
'[10:38:34.660]',0.005,0.068
'[10:38:34.664]',0.001,0.064
'[10:38:34.668]',-0.006,0.068
'[10:38:34.672]',-0.013,0.075
'[10:38:34.676]',-0.018,0.071
'[10:38:34.680]',-0.021,0.070
'[10:38:34.684]',-0.022,0.064
'[10:38:34.688]',-0.019,0.061
'[10:38:34.692]',-0.018,0.065
'[10:38:34.696]',-0.020,0.070
'[10:38:34.700]',-0.024,0.068
'[10:38:34.704]',-0.028,0.055
'[10:38:34.708]',-0.025,0.044
'[10:38:34.712]',-0.025,0.040
'[10:38:34.716]',-0.022,0.046
'[10:38:34.720]',-0.033,0.054
'[10:38:34.724]',-0.045,0.052
'[10:38:34.728]',-0.050,0.052
'[10:38:34.732]',-0.049,0.058
'[10:38:34.736]',-0.044,0.065
'[10:38:34.740]',-0.045,0.070
'[10:38:34.744]',-0.043,0.074
'[10:38:34.748]',-0.043,0.074
'[10:38:34.752]',-0.040,0.071
'[10:38:34.756]',-0.036,0.076
'[10:38:34.760]',-0.034,0.086
'[10:38:34.764]',-0.034,0.096
'[10:38:34.768]',-0.036,0.100
'[10:38:34.772]',-0.033,0.096
'[10:38:34.776]',-0.028,0.102
'[10:38:34.780]',-0.024,0.121
'[10:38:34.784]',-0.022,0.141
'[10:38:34.788]',-0.025,0.159
'[10:38:34.792]',-0.025,0.161
'[10:38:34.796]',-0.016,0.158
'[10:38:34.800]',0.000,0.151
'[10:38:34.804]',0.014,0.150
'[10:38:34.808]',0.021,0.146
'[10:38:34.812]',0.020,0.135
'[10:38:34.816]',0.019,0.115
'[10:38:34.820]',0.018,0.087
'[10:38:34.824]',0.018,0.061
'[10:38:34.828]',0.014,0.034
'[10:38:34.832]',0.005,0.010
'[10:38:34.836]',-0.009,-0.006
'[10:38:34.840]',-0.029,-0.021
'[10:38:34.844]',-0.045,-0.035
'[10:38:34.848]',-0.062,-0.044
'[10:38:34.852]',-0.076,-0.050
'[10:38:34.856]',-0.087,-0.052
'[10:38:34.860]',-0.096,-0.056
'[10:38:34.864]',-0.102,-0.059
'[10:38:34.868]',-0.116,-0.061
'[10:38:34.872]',-0.121,-0.061
'[10:38:34.876]',-0.126,-0.058
'[10:38:34.880]',-0.131,-0.052
'[10:38:34.884]',-0.131,-0.056
'[10:38:34.888]',-0.133,-0.072
'[10:38:34.892]',-0.131,-0.099
'[10:38:34.896]',-0.128,-0.126
'[10:38:34.900]',-0.122,-0.126
'[10:38:34.904]',-0.130,-0.095
'[10:38:34.908]',-0.146,-0.055
'[10:38:34.912]',-0.166,-0.030
'[10:38:34.916]',-0.176,-0.010
'[10:38:34.920]',-0.163,0.014
'[10:38:34.924]',-0.139,0.044
'[10:38:34.928]',-0.117,0.079
'[10:38:34.932]',-0.105,0.113
'[10:38:34.936]',-0.087,0.135
'[10:38:34.940]',-0.068,0.142
'[10:38:34.944]',-0.045,0.152
'[10:38:34.948]',-0.020,0.158
'[10:38:34.952]',-0.003,0.166
'[10:38:34.956]',0.011,0.160
'[10:38:34.960]',0.015,0.142
'[10:38:34.964]',0.026,0.107
'[10:38:34.968]',0.035,0.071
'[10:38:34.972]',0.041,0.031
'[10:38:34.976]',0.035,-0.037
