'Time','ECG','ECG'
'[09:50:27.728]',-0.601,-0.750
'[09:50:27.732]',-0.784,-0.691
'[09:50:27.736]',-0.900,-0.583
'[09:50:27.740]',-0.976,-0.481
'[09:50:27.744]',-1.012,-0.375
'[09:50:27.748]',-1.014,-0.286
'[09:50:27.752]',-1.020,-0.206
'[09:50:27.756]',-0.974,-0.121
'[09:50:27.760]',-0.925,-0.048
'[09:50:27.764]',-0.824,0.010
'[09:50:27.768]',-0.718,0.050
'[09:50:27.772]',-0.601,0.076
'[09:50:27.776]',-0.490,0.100
'[09:50:27.780]',-0.400,0.120
'[09:50:27.784]',-0.300,0.145
'[09:50:27.788]',-0.211,0.159
'[09:50:27.792]',-0.130,0.164
'[09:50:27.796]',-0.074,0.170
'[09:50:27.800]',-0.031,0.175
'[09:50:27.804]',-0.003,0.185
'[09:50:27.808]',0.025,0.191
'[09:50:27.812]',0.051,0.201
'[09:50:27.816]',0.074,0.215
'[09:50:27.820]',0.086,0.234
'[09:50:27.824]',0.098,0.240
'[09:50:27.828]',0.106,0.228
'[09:50:27.832]',0.117,0.221
'[09:50:27.836]',0.125,0.229
'[09:50:27.840]',0.133,0.254
'[09:50:27.844]',0.144,0.268
'[09:50:27.848]',0.161,0.274
'[09:50:27.852]',0.180,0.270
'[09:50:27.856]',0.175,0.263
'[09:50:27.860]',0.168,0.260
'[09:50:27.864]',0.168,0.269
'[09:50:27.868]',0.186,0.287
'[09:50:27.872]',0.206,0.300
'[09:50:27.876]',0.217,0.310
'[09:50:27.880]',0.225,0.310
'[09:50:27.884]',0.214,0.306
'[09:50:27.888]',0.215,0.309
'[09:50:27.892]',0.217,0.329
'[09:50:27.896]',0.234,0.357
'[09:50:27.900]',0.247,0.367
'[09:50:27.904]',0.261,0.371
'[09:50:27.908]',0.266,0.369
'[09:50:27.912]',0.261,0.370
'[09:50:27.916]',0.265,0.370
'[09:50:27.920]',0.275,0.366
'[09:50:27.924]',0.305,0.370
'[09:50:27.928]',0.321,0.361
'[09:50:27.932]',0.326,0.349
'[09:50:27.936]',0.323,0.331
'[09:50:27.940]',0.325,0.331
'[09:50:27.944]',0.333,0.328
'[09:50:27.948]',0.325,0.315
'[09:50:27.952]',0.329,0.299
'[09:50:27.956]',0.321,0.284
'[09:50:27.960]',0.314,0.265
'[09:50:27.964]',0.291,0.234
'[09:50:27.968]',0.287,0.210
'[09:50:27.972]',0.291,0.190
'[09:50:27.976]',0.279,0.182
'[09:50:27.980]',0.266,0.172
'[09:50:27.984]',0.251,0.155
'[09:50:27.988]',0.235,0.149
'[09:50:27.992]',0.204,0.151
'[09:50:27.996]',0.176,0.161
'[09:50:28.000]',0.155,0.155
'[09:50:28.004]',0.140,0.147
'[09:50:28.008]',0.128,0.136
'[09:50:28.012]',0.105,0.130
'[09:50:28.016]',0.090,0.130
'[09:50:28.020]',0.087,0.125
'[09:50:28.024]',0.096,0.120
'[09:50:28.028]',0.096,0.109
'[09:50:28.032]',0.087,0.102
'[09:50:28.036]',0.077,0.104
'[09:50:28.040]',0.066,0.105
'[09:50:28.044]',0.059,0.099
'[09:50:28.048]',0.056,0.089
'[09:50:28.052]',0.054,0.089
'[09:50:28.056]',0.040,0.089
'[09:50:28.060]',0.033,0.087
'[09:50:28.064]',0.033,0.075
'[09:50:28.068]',0.029,0.066
'[09:50:28.072]',0.020,0.070
'[09:50:28.076]',0.007,0.090
'[09:50:28.080]',0.000,0.109
'[09:50:28.084]',0.003,0.121
'[09:50:28.088]',0.009,0.129
'[09:50:28.092]',0.003,0.129
'[09:50:28.096]',-0.006,0.126
'[09:50:28.100]',-0.010,0.116
'[09:50:28.104]',-0.001,0.115
'[09:50:28.108]',0.019,0.116
'[09:50:28.112]',0.033,0.121
'[09:50:28.116]',0.044,0.120
'[09:50:28.120]',0.050,0.117
'[09:50:28.124]',0.051,0.115
'[09:50:28.128]',0.044,0.117
'[09:50:28.132]',0.035,0.126
'[09:50:28.136]',0.031,0.130
'[09:50:28.140]',0.031,0.133
'[09:50:28.144]',0.029,0.131
'[09:50:28.148]',0.024,0.133
'[09:50:28.152]',0.021,0.130
'[09:50:28.156]',0.021,0.131
'[09:50:28.160]',0.029,0.131
'[09:50:28.164]',0.034,0.131
'[09:50:28.168]',0.034,0.141
'[09:50:28.172]',0.031,0.149
'[09:50:28.176]',0.029,0.144
'[09:50:28.180]',0.030,0.125
'[09:50:28.184]',0.026,0.114
'[09:50:28.188]',0.029,0.117
'[09:50:28.192]',0.028,0.130
'[09:50:28.196]',0.034,0.136
'[09:50:28.200]',0.044,0.130
'[09:50:28.204]',0.045,0.117
'[09:50:28.208]',0.034,0.106
'[09:50:28.212]',0.010,0.095
'[09:50:28.216]',0.007,0.092
'[09:50:28.220]',0.016,0.099
'[09:50:28.224]',0.025,0.110
'[09:50:28.228]',0.022,0.106
'[09:50:28.232]',0.014,0.100
'[09:50:28.236]',-0.003,0.091
'[09:50:28.240]',-0.016,0.081
'[09:50:28.244]',-0.022,0.071
'[09:50:28.248]',-0.019,0.060
'[09:50:28.252]',-0.009,0.052
'[09:50:28.256]',-0.009,0.043
'[09:50:28.260]',-0.014,0.033
'[09:50:28.264]',-0.020,0.014
'[09:50:28.268]',-0.028,-0.018
'[09:50:28.272]',-0.035,-0.041
'[09:50:28.276]',-0.052,-0.029
'[09:50:28.280]',-0.061,0.015
'[09:50:28.284]',-0.070,0.050
'[09:50:28.288]',-0.077,0.049
'[09:50:28.292]',-0.091,0.020
'[09:50:28.296]',-0.117,0.003
'[09:50:28.300]',-0.144,0.005
'[09:50:28.304]',-0.152,0.010
'[09:50:28.308]',-0.120,0.010
'[09:50:28.312]',-0.075,0.006
'[09:50:28.316]',-0.061,-0.001
'[09:50:28.320]',-0.080,-0.011
'[09:50:28.324]',-0.101,-0.016
'[09:50:28.328]',-0.104,-0.021
'[09:50:28.332]',-0.102,-0.034
'[09:50:28.336]',-0.102,-0.040
'[09:50:28.340]',-0.107,-0.036
'[09:50:28.344]',-0.111,-0.022
'[09:50:28.348]',-0.119,-0.019
'[09:50:28.352]',-0.125,-0.016
'[09:50:28.356]',-0.128,-0.018
'[09:50:28.360]',-0.136,-0.021
'[09:50:28.364]',-0.145,-0.025
'[09:50:28.368]',-0.146,-0.021
'[09:50:28.372]',-0.138,-0.011
'[09:50:28.376]',-0.128,-0.003
'[09:50:28.380]',-0.124,-0.001
'[09:50:28.384]',-0.124,-0.011
'[09:50:28.388]',-0.125,-0.021
'[09:50:28.392]',-0.130,-0.022
'[09:50:28.396]',-0.130,-0.010
'[09:50:28.400]',-0.122,0.009
'[09:50:28.404]',-0.115,0.029
'[09:50:28.408]',-0.111,0.035
'[09:50:28.412]',-0.116,0.024
'[09:50:28.416]',-0.128,0.007
'[09:50:28.420]',-0.135,0.009
'[09:50:28.424]',-0.128,0.024
'[09:50:28.428]',-0.110,0.031
'[09:50:28.432]',-0.096,0.021
'[09:50:28.436]',-0.084,0.018
'[09:50:28.440]',-0.090,0.028
'[09:50:28.444]',-0.106,0.020
'[09:50:28.448]',-0.113,-0.055
'[09:50:28.452]',-0.100,-0.207
'[09:50:28.456]',-0.091,-0.379
'[09:50:28.460]',-0.099,-0.540
'[09:50:28.464]',-0.107,-0.672
'[09:50:28.468]',-0.106,-0.779
'[09:50:28.472]',-0.104,-0.820
'[09:50:28.476]',-0.155,-0.834
'[09:50:28.480]',-0.284,-0.830
'[09:50:28.484]',-0.453,-0.828
'[09:50:28.488]',-0.640,-0.818
'[09:50:28.492]',-0.790,-0.781
'[09:50:28.496]',-0.929,-0.736
'[09:50:28.500]',-1.009,-0.664
'[09:50:28.504]',-1.046,-0.586
'[09:50:28.508]',-1.058,-0.495
'[09:50:28.512]',-1.060,-0.416
'[09:50:28.516]',-1.066,-0.340
'[09:50:28.520]',-1.030,-0.259
'[09:50:28.524]',-0.990,-0.176
'[09:50:28.528]',-0.917,-0.105
'[09:50:28.532]',-0.843,-0.048
'[09:50:28.536]',-0.748,-0.007
'[09:50:28.540]',-0.665,0.020
'[09:50:28.544]',-0.585,0.043
'[09:50:28.548]',-0.497,0.062
'[09:50:28.552]',-0.410,0.077
'[09:50:28.556]',-0.321,0.081
'[09:50:28.560]',-0.249,0.094
'[09:50:28.564]',-0.194,0.114
'[09:50:28.568]',-0.150,0.135
'[09:50:28.572]',-0.114,0.150
'[09:50:28.576]',-0.092,0.163
'[09:50:28.580]',-0.075,0.163
'[09:50:28.584]',-0.065,0.164
'[09:50:28.588]',-0.054,0.170
'[09:50:28.592]',-0.035,0.175
'[09:50:28.596]',-0.011,0.188
'[09:50:28.600]',0.013,0.186
'[09:50:28.604]',0.028,0.190
'[09:50:28.608]',0.035,0.193
'[09:50:28.612]',0.035,0.209
'[09:50:28.616]',0.037,0.226
'[09:50:28.620]',0.043,0.233
'[09:50:28.624]',0.054,0.237
'[09:50:28.628]',0.059,0.235
'[09:50:28.632]',0.061,0.244
'[09:50:28.636]',0.065,0.245
'[09:50:28.640]',0.075,0.255
'[09:50:28.644]',0.089,0.259
'[09:50:28.648]',0.100,0.265
'[09:50:28.652]',0.107,0.270
'[09:50:28.656]',0.110,0.275
'[09:50:28.660]',0.117,0.281
'[09:50:28.664]',0.124,0.291
'[09:50:28.668]',0.134,0.310
'[09:50:28.672]',0.139,0.314
'[09:50:28.676]',0.146,0.315
'[09:50:28.680]',0.152,0.314
'[09:50:28.684]',0.156,0.319
'[09:50:28.688]',0.168,0.318
'[09:50:28.692]',0.174,0.306
'[09:50:28.696]',0.191,0.301
'[09:50:28.700]',0.204,0.306
'[09:50:28.704]',0.207,0.323
'[09:50:28.708]',0.209,0.329
'[09:50:28.712]',0.207,0.335
'[09:50:28.716]',0.215,0.331
'[09:50:28.720]',0.207,0.326
'[09:50:28.724]',0.204,0.319
'[09:50:28.728]',0.201,0.310
'[09:50:28.732]',0.215,0.304
'[09:50:28.736]',0.225,0.294
'[09:50:28.740]',0.230,0.291
'[09:50:28.744]',0.230,0.285
'[09:50:28.748]',0.224,0.279
'[09:50:28.752]',0.220,0.265
'[09:50:28.756]',0.207,0.251
'[09:50:28.760]',0.200,0.240
'[09:50:28.764]',0.190,0.226
'[09:50:28.768]',0.186,0.217
'[09:50:28.772]',0.184,0.209
'[09:50:28.776]',0.179,0.201
'[09:50:28.780]',0.172,0.195
'[09:50:28.784]',0.152,0.179
'[09:50:28.788]',0.142,0.156
'[09:50:28.792]',0.124,0.139
'[09:50:28.796]',0.111,0.135
'[09:50:28.800]',0.099,0.129
'[09:50:28.804]',0.095,0.117
'[09:50:28.808]',0.096,0.114
'[09:50:28.812]',0.080,0.121
'[09:50:28.816]',0.060,0.129
'[09:50:28.820]',0.037,0.114
'[09:50:28.824]',0.028,0.102
'[09:50:28.828]',0.020,0.100
'[09:50:28.832]',0.011,0.109
'[09:50:28.836]',0.005,0.111
'[09:50:28.840]',0.005,0.117
'[09:50:28.844]',0.016,0.129
'[09:50:28.848]',0.009,0.140
'[09:50:28.852]',-0.007,0.146
'[09:50:28.856]',-0.018,0.140
'[09:50:28.860]',-0.014,0.142
'[09:50:28.864]',-0.011,0.141
'[09:50:28.868]',-0.004,0.144
'[09:50:28.872]',0.005,0.136
'[09:50:28.876]',0.015,0.135
'[09:50:28.880]',0.024,0.138
'[09:50:28.884]',0.019,0.150
'[09:50:28.888]',0.018,0.164
'[09:50:28.892]',0.013,0.166
'[09:50:28.896]',0.011,0.168
'[09:50:28.900]',0.009,0.164
'[09:50:28.904]',0.003,0.163
'[09:50:28.908]',0.004,0.152
'[09:50:28.912]',0.014,0.152
'[09:50:28.916]',0.028,0.151
'[09:50:28.920]',0.033,0.147
'[09:50:28.924]',0.035,0.140
'[09:50:28.928]',0.034,0.128
'[09:50:28.932]',0.031,0.121
'[09:50:28.936]',0.026,0.114
'[09:50:28.940]',0.019,0.113
'[09:50:28.944]',0.018,0.109
'[09:50:28.948]',0.014,0.107
'[09:50:28.952]',0.010,0.113
'[09:50:28.956]',-0.003,0.117
'[09:50:28.960]',-0.011,0.114
'[09:50:28.964]',-0.020,0.096
'[09:50:28.968]',-0.025,0.086
'[09:50:28.972]',-0.031,0.083
'[09:50:28.976]',-0.033,0.083
'[09:50:28.980]',-0.030,0.077
'[09:50:28.984]',-0.022,0.080
'[09:50:28.988]',-0.020,0.091
'[09:50:28.992]',-0.031,0.104
'[09:50:28.996]',-0.044,0.100
'[09:50:29.000]',-0.050,0.080
'[09:50:29.004]',-0.051,0.061
'[09:50:29.008]',-0.055,0.054
'[09:50:29.012]',-0.055,0.052
'[09:50:29.016]',-0.040,0.056
'[09:50:29.020]',-0.029,0.064
'[09:50:29.024]',-0.022,0.066
'[09:50:29.028]',-0.037,0.055
'[09:50:29.032]',-0.060,0.043
'[09:50:29.036]',-0.076,0.041
'[09:50:29.040]',-0.079,0.046
'[09:50:29.044]',-0.074,0.037
'[09:50:29.048]',-0.068,0.014
'[09:50:29.052]',-0.058,-0.014
'[09:50:29.056]',-0.061,-0.029
'[09:50:29.060]',-0.076,-0.030
'[09:50:29.064]',-0.080,-0.020
'[09:50:29.068]',-0.076,-0.003
'[09:50:29.072]',-0.077,0.010
'[09:50:29.076]',-0.094,0.005
'[09:50:29.080]',-0.115,-0.007
'[09:50:29.084]',-0.130,-0.010
'[09:50:29.088]',-0.138,-0.009
'[09:50:29.092]',-0.135,-0.013
'[09:50:29.096]',-0.121,-0.016
'[09:50:29.100]',-0.106,-0.018
'[09:50:29.104]',-0.102,-0.028
'[09:50:29.108]',-0.107,-0.039
'[09:50:29.112]',-0.117,-0.045
'[09:50:29.116]',-0.119,-0.043
'[09:50:29.120]',-0.119,-0.043
'[09:50:29.124]',-0.120,-0.045
'[09:50:29.128]',-0.121,-0.043
'[09:50:29.132]',-0.126,-0.033
'[09:50:29.136]',-0.131,-0.020
'[09:50:29.140]',-0.145,-0.009
'[09:50:29.144]',-0.149,-0.003
'[09:50:29.148]',-0.145,-0.004
'[09:50:29.152]',-0.145,-0.003
'[09:50:29.156]',-0.142,-0.007
'[09:50:29.160]',-0.136,-0.014
'[09:50:29.164]',-0.122,-0.020
'[09:50:29.168]',-0.111,-0.015
'[09:50:29.172]',-0.102,-0.001
'[09:50:29.176]',-0.101,0.006
'[09:50:29.180]',-0.101,0.018
'[09:50:29.184]',-0.101,0.025
'[09:50:29.188]',-0.107,0.020
'[09:50:29.192]',-0.117,0.004
'[09:50:29.196]',-0.117,0.001
'[09:50:29.200]',-0.107,0.033
'[09:50:29.204]',-0.100,0.081
'[09:50:29.208]',-0.091,0.110
'[09:50:29.212]',-0.081,0.109
'[09:50:29.216]',-0.076,0.085
'[09:50:29.220]',-0.085,0.064
'[09:50:29.224]',-0.096,0.062
'[09:50:29.228]',-0.079,0.062
'[09:50:29.232]',-0.040,0.045
'[09:50:29.236]',0.003,0.018
'[09:50:29.240]',0.021,0.006
'[09:50:29.244]',0.011,0.015
'[09:50:29.248]',-0.016,0.001
'[09:50:29.252]',-0.025,-0.084
'[09:50:29.256]',-0.026,-0.241
'[09:50:29.260]',-0.035,-0.412
'[09:50:29.264]',-0.062,-0.560
'[09:50:29.268]',-0.087,-0.689
'[09:50:29.272]',-0.092,-0.770
'[09:50:29.276]',-0.095,-0.815
'[09:50:29.280]',-0.149,-0.814
'[09:50:29.284]',-0.280,-0.806
'[09:50:29.288]',-0.461,-0.776
'[09:50:29.292]',-0.641,-0.725
'[09:50:29.296]',-0.804,-0.671
'[09:50:29.300]',-0.929,-0.606
'[09:50:29.304]',-1.006,-0.531
'[09:50:29.308]',-1.044,-0.427
'[09:50:29.312]',-1.054,-0.336
'[09:50:29.316]',-1.046,-0.247
'[09:50:29.320]',-1.000,-0.175
'[09:50:29.324]',-0.948,-0.119
'[09:50:29.328]',-0.876,-0.074
'[09:50:29.332]',-0.797,-0.029
'[09:50:29.336]',-0.685,0.020
'[09:50:29.340]',-0.575,0.066
'[09:50:29.344]',-0.466,0.099
'[09:50:29.348]',-0.378,0.105
'[09:50:29.352]',-0.296,0.099
'[09:50:29.356]',-0.231,0.096
'[09:50:29.360]',-0.179,0.114
'[09:50:29.364]',-0.125,0.142
'[09:50:29.368]',-0.068,0.174
'[09:50:29.372]',-0.015,0.185
'[09:50:29.376]',0.011,0.182
'[09:50:29.380]',0.020,0.185
'[09:50:29.384]',0.018,0.200
'[09:50:29.388]',0.026,0.233
'[09:50:29.392]',0.050,0.253
'[09:50:29.396]',0.084,0.263
'[09:50:29.400]',0.107,0.256
'[09:50:29.404]',0.119,0.268
'[09:50:29.408]',0.124,0.280
'[09:50:29.412]',0.129,0.279
'[09:50:29.416]',0.155,0.258
'[09:50:29.420]',0.181,0.230
'[09:50:29.424]',0.206,0.214
'[09:50:29.428]',0.205,0.209
'[09:50:29.432]',0.214,0.235
'[09:50:29.436]',0.230,0.269
'[09:50:29.440]',0.236,0.309
'[09:50:29.444]',0.226,0.324
'[09:50:29.448]',0.195,0.336
'[09:50:29.452]',0.177,0.349
'[09:50:29.456]',0.164,0.347
'[09:50:29.460]',0.174,0.355
'[09:50:29.464]',0.205,0.361
'[09:50:29.468]',0.247,0.381
'[09:50:29.472]',0.274,0.388
'[09:50:29.476]',0.292,0.403
'[09:50:29.480]',0.305,0.406
'[09:50:29.484]',0.306,0.405
'[09:50:29.488]',0.318,0.407
'[09:50:29.492]',0.323,0.416
'[09:50:29.496]',0.344,0.435
'[09:50:29.500]',0.355,0.424
'[09:50:29.504]',0.367,0.409
'[09:50:29.508]',0.375,0.376
'[09:50:29.512]',0.376,0.359
'[09:50:29.516]',0.381,0.351
'[09:50:29.520]',0.386,0.350
'[09:50:29.524]',0.409,0.343
'[09:50:29.528]',0.412,0.325
'[09:50:29.532]',0.404,0.318
'[09:50:29.536]',0.374,0.314
'[09:50:29.540]',0.345,0.323
'[09:50:29.544]',0.328,0.316
'[09:50:29.548]',0.316,0.297
'[09:50:29.552]',0.319,0.259
'[09:50:29.556]',0.302,0.239
'[09:50:29.560]',0.292,0.269
'[09:50:29.564]',0.285,0.306
'[09:50:29.568]',0.290,0.318
'[09:50:29.572]',0.290,0.285
'[09:50:29.576]',0.282,0.249
'[09:50:29.580]',0.249,0.214
'[09:50:29.584]',0.212,0.190
'[09:50:29.588]',0.217,0.169
'[09:50:29.592]',0.251,0.172
'[09:50:29.596]',0.279,0.217
'[09:50:29.600]',0.268,0.268
'[09:50:29.604]',0.234,0.304
'[09:50:29.608]',0.191,0.321
'[09:50:29.612]',0.159,0.324
'[09:50:29.616]',0.133,0.300
'[09:50:29.620]',0.114,0.266
'[09:50:29.624]',0.139,0.256
'[09:50:29.628]',0.186,0.261
'[09:50:29.632]',0.230,0.253
'[09:50:29.636]',0.259,0.221
'[09:50:29.640]',0.274,0.207
'[09:50:29.644]',0.268,0.224
'[09:50:29.648]',0.231,0.255
'[09:50:29.652]',0.209,0.276
'[09:50:29.656]',0.200,0.279
'[09:50:29.660]',0.198,0.268
'[09:50:29.664]',0.168,0.247
'[09:50:29.668]',0.144,0.254
'[09:50:29.672]',0.147,0.271
'[09:50:29.676]',0.170,0.275
'[09:50:29.680]',0.200,0.247
'[09:50:29.684]',0.207,0.233
'[09:50:29.688]',0.204,0.249
'[09:50:29.692]',0.181,0.245
'[09:50:29.696]',0.176,0.223
'[09:50:29.700]',0.190,0.207
'[09:50:29.704]',0.207,0.228
'[09:50:29.708]',0.196,0.254
'[09:50:29.712]',0.166,0.278
'[09:50:29.716]',0.170,0.287
'[09:50:29.720]',0.176,0.278
'[09:50:29.724]',0.164,0.275
'[09:50:29.728]',0.142,0.273
'[09:50:29.732]',0.154,0.268
'[09:50:29.736]',0.181,0.234
'[09:50:29.740]',0.207,0.199
'[09:50:29.744]',0.224,0.179
'[09:50:29.748]',0.224,0.193
'[09:50:29.752]',0.223,0.214
'[09:50:29.756]',0.220,0.237
'[09:50:29.760]',0.223,0.269
'[09:50:29.764]',0.205,0.270
'[09:50:29.768]',0.166,0.253
'[09:50:29.772]',0.134,0.205
'[09:50:29.776]',0.128,0.165
'[09:50:29.780]',0.145,0.138
'[09:50:29.784]',0.170,0.135
'[09:50:29.788]',0.205,0.172
'[09:50:29.792]',0.226,0.221
'[09:50:29.796]',0.226,0.258
'[09:50:29.800]',0.189,0.250
'[09:50:29.804]',0.145,0.230
'[09:50:29.808]',0.104,0.210
'[09:50:29.812]',0.081,0.214
'[09:50:29.816]',0.101,0.225
'[09:50:29.820]',0.150,0.216
'[09:50:29.824]',0.200,0.193
'[09:50:29.828]',0.217,0.180
'[09:50:29.832]',0.210,0.169
'[09:50:29.836]',0.185,0.140
'[09:50:29.840]',0.176,0.129
'[09:50:29.844]',0.188,0.140
'[09:50:29.848]',0.189,0.159
'[09:50:29.852]',0.175,0.155
'[09:50:29.856]',0.154,0.144
'[09:50:29.860]',0.147,0.150
'[09:50:29.864]',0.121,0.179
'[09:50:29.868]',0.100,0.209
'[09:50:29.872]',0.100,0.211
'[09:50:29.876]',0.113,0.189
'[09:50:29.880]',0.122,0.165
'[09:50:29.884]',0.111,0.168
'[09:50:29.888]',0.114,0.184
'[09:50:29.892]',0.134,0.188
'[09:50:29.896]',0.168,0.189
'[09:50:29.900]',0.188,0.190
'[09:50:29.904]',0.176,0.194
'[09:50:29.908]',0.150,0.184
'[09:50:29.912]',0.140,0.166
'[09:50:29.916]',0.155,0.149
'[09:50:29.920]',0.160,0.155
'[09:50:29.924]',0.163,0.198
'[09:50:29.928]',0.161,0.237
'[09:50:29.932]',0.168,0.239
'[09:50:29.936]',0.164,0.196
'[09:50:29.940]',0.152,0.150
'[09:50:29.944]',0.136,0.114
'[09:50:29.948]',0.121,0.109
'[09:50:29.952]',0.146,0.156
'[09:50:29.956]',0.188,0.229
'[09:50:29.960]',0.212,0.276
'[09:50:29.964]',0.188,0.266
'[09:50:29.968]',0.140,0.254
'[09:50:29.972]',0.100,0.259
'[09:50:29.976]',0.071,0.276
'[09:50:29.980]',0.090,0.269
'[09:50:29.984]',0.151,0.242
'[09:50:29.988]',0.217,0.229
'[09:50:29.992]',0.233,0.221
'[09:50:29.996]',0.226,0.214
'[09:50:30.000]',0.221,0.189
'[09:50:30.004]',0.236,0.158
'[09:50:30.008]',0.244,0.090
'[09:50:30.012]',0.223,-0.051
'[09:50:30.016]',0.201,-0.223
'[09:50:30.020]',0.186,-0.391
'[09:50:30.024]',0.181,-0.540
'[09:50:30.028]',0.159,-0.656
'[09:50:30.032]',0.131,-0.729
'[09:50:30.036]',0.081,-0.714
'[09:50:30.040]',-0.037,-0.704
'[09:50:30.044]',-0.212,-0.688
'[09:50:30.048]',-0.405,-0.686
'[09:50:30.052]',-0.578,-0.655
'[09:50:30.056]',-0.729,-0.580
'[09:50:30.060]',-0.854,-0.485
'[09:50:30.064]',-0.882,-0.360
'[09:50:30.068]',-0.891,-0.250
'[09:50:30.072]',-0.879,-0.139
'[09:50:30.076]',-0.876,-0.056
'[09:50:30.080]',-0.856,0.004
'[09:50:30.084]',-0.791,0.044
'[09:50:30.088]',-0.709,0.085
'[09:50:30.092]',-0.585,0.120
'[09:50:30.096]',-0.475,0.154
'[09:50:30.100]',-0.345,0.182
'[09:50:30.104]',-0.234,0.216
'[09:50:30.108]',-0.144,0.244
'[09:50:30.112]',-0.077,0.266
'[09:50:30.116]',-0.026,0.268
'[09:50:30.120]',0.020,0.261
'[09:50:30.124]',0.062,0.244
'[09:50:30.128]',0.099,0.237
'[09:50:30.132]',0.134,0.280
'[09:50:30.136]',0.163,0.347
'[09:50:30.140]',0.193,0.372
'[09:50:30.144]',0.214,0.326
'[09:50:30.148]',0.216,0.269
'[09:50:30.152]',0.210,0.253
'[09:50:30.156]',0.189,0.295
'[09:50:30.160]',0.210,0.360
'[09:50:30.164]',0.266,0.405
'[09:50:30.168]',0.318,0.419
'[09:50:30.172]',0.310,0.403
'[09:50:30.176]',0.263,0.383
'[09:50:30.180]',0.229,0.362
'[09:50:30.184]',0.235,0.367
'[09:50:30.188]',0.292,0.390
'[09:50:30.192]',0.345,0.410
'[09:50:30.196]',0.376,0.432
'[09:50:30.200]',0.376,0.441
'[09:50:30.204]',0.360,0.446
'[09:50:30.208]',0.344,0.438
'[09:50:30.212]',0.339,0.443
'[09:50:30.216]',0.356,0.460
'[09:50:30.220]',0.369,0.479
'[09:50:30.224]',0.394,0.484
'[09:50:30.228]',0.404,0.455
'[09:50:30.232]',0.412,0.448
'[09:50:30.236]',0.409,0.463
'[09:50:30.240]',0.412,0.492
'[09:50:30.244]',0.430,0.492
'[09:50:30.248]',0.444,0.477
'[09:50:30.252]',0.460,0.461
'[09:50:30.256]',0.444,0.436
'[09:50:30.260]',0.431,0.416
'[09:50:30.264]',0.427,0.421
'[09:50:30.268]',0.449,0.489
'[09:50:30.272]',0.463,0.535
'[09:50:30.276]',0.454,0.544
'[09:50:30.280]',0.446,0.502
'[09:50:30.284]',0.422,0.444
'[09:50:30.288]',0.411,0.406
'[09:50:30.292]',0.400,0.410
'[09:50:30.296]',0.430,0.448
'[09:50:30.300]',0.466,0.440
'[09:50:30.304]',0.491,0.410
'[09:50:30.308]',0.481,0.370
'[09:50:30.312]',0.440,0.345
'[09:50:30.316]',0.407,0.319
'[09:50:30.320]',0.385,0.296
'[09:50:30.324]',0.396,0.301
'[09:50:30.328]',0.393,0.309
'[09:50:30.332]',0.383,0.318
'[09:50:30.336]',0.351,0.304
'[09:50:30.340]',0.320,0.294
'[09:50:30.344]',0.292,0.282
'[09:50:30.348]',0.265,0.284
'[09:50:30.352]',0.259,0.273
'[09:50:30.356]',0.254,0.249
'[09:50:30.360]',0.258,0.244
'[09:50:30.364]',0.250,0.261
'[09:50:30.368]',0.242,0.285
'[09:50:30.372]',0.230,0.278
'[09:50:30.376]',0.224,0.264
'[09:50:30.380]',0.219,0.237
'[09:50:30.384]',0.201,0.223
'[09:50:30.388]',0.193,0.224
'[09:50:30.392]',0.194,0.255
'[09:50:30.396]',0.210,0.307
'[09:50:30.400]',0.215,0.333
'[09:50:30.404]',0.207,0.326
'[09:50:30.408]',0.184,0.287
'[09:50:30.412]',0.165,0.263
'[09:50:30.416]',0.158,0.250
'[09:50:30.420]',0.166,0.256
'[09:50:30.424]',0.205,0.284
'[09:50:30.428]',0.240,0.310
'[09:50:30.432]',0.250,0.305
'[09:50:30.436]',0.223,0.266
'[09:50:30.440]',0.194,0.247
'[09:50:30.444]',0.174,0.249
'[09:50:30.448]',0.169,0.258
'[09:50:30.452]',0.186,0.263
'[09:50:30.456]',0.207,0.276
'[09:50:30.460]',0.219,0.295
'[09:50:30.464]',0.191,0.285
'[09:50:30.468]',0.166,0.261
'[09:50:30.472]',0.160,0.242
'[09:50:30.476]',0.166,0.241
'[09:50:30.480]',0.176,0.240
'[09:50:30.484]',0.182,0.228
'[09:50:30.488]',0.205,0.214
'[09:50:30.492]',0.206,0.224
'[09:50:30.496]',0.186,0.249
'[09:50:30.500]',0.164,0.242
'[09:50:30.504]',0.159,0.214
'[09:50:30.508]',0.163,0.181
'[09:50:30.512]',0.154,0.165
'[09:50:30.516]',0.140,0.145
'[09:50:30.520]',0.134,0.131
'[09:50:30.524]',0.155,0.164
'[09:50:30.528]',0.161,0.220
'[09:50:30.532]',0.144,0.265
'[09:50:30.536]',0.114,0.261
'[09:50:30.540]',0.094,0.228
'[09:50:30.544]',0.077,0.195
'[09:50:30.548]',0.055,0.191
'[09:50:30.552]',0.062,0.198
'[09:50:30.556]',0.107,0.189
'[09:50:30.560]',0.165,0.190
'[09:50:30.564]',0.186,0.194
'[09:50:30.568]',0.172,0.195
'[09:50:30.572]',0.145,0.170
'[09:50:30.576]',0.126,0.135
'[09:50:30.580]',0.129,0.098
'[09:50:30.584]',0.122,0.076
'[09:50:30.588]',0.116,0.077
'[09:50:30.592]',0.119,0.090
