'Time','ECG','ECG'
'[12:00:33.804]',0.306,0.389
'[12:00:33.808]',0.320,0.398
'[12:00:33.812]',0.316,0.394
'[12:00:33.816]',0.318,0.398
'[12:00:33.820]',0.300,0.385
'[12:00:33.824]',0.281,0.385
'[12:00:33.828]',0.269,0.381
'[12:00:33.832]',0.256,0.394
'[12:00:33.836]',0.249,0.406
'[12:00:33.840]',0.234,0.415
'[12:00:33.844]',0.234,0.431
'[12:00:33.848]',0.229,0.444
'[12:00:33.852]',0.224,0.468
'[12:00:33.856]',0.215,0.476
'[12:00:33.860]',0.209,0.499
'[12:00:33.864]',0.204,0.514
'[12:00:33.868]',0.189,0.542
'[12:00:33.872]',0.168,0.561
'[12:00:33.876]',0.135,0.571
'[12:00:33.880]',0.113,0.575
'[12:00:33.884]',0.090,0.544
'[12:00:33.888]',0.075,0.502
'[12:00:33.892]',0.085,0.431
'[12:00:33.896]',0.110,0.372
'[12:00:33.900]',0.150,0.310
'[12:00:33.904]',0.233,0.255
'[12:00:33.908]',0.370,0.205
'[12:00:33.912]',0.540,0.152
'[12:00:33.916]',0.749,0.100
'[12:00:33.920]',1.020,0.040
'[12:00:33.924]',1.363,-0.003
'[12:00:33.928]',1.683,-0.019
'[12:00:33.932]',1.929,0.010
'[12:00:33.936]',2.103,0.086
'[12:00:33.940]',2.235,0.159
'[12:00:33.944]',2.355,0.129
'[12:00:33.948]',2.484,-0.015
'[12:00:33.952]',2.559,-0.175
'[12:00:33.956]',2.559,-0.333
'[12:00:33.960]',2.559,-0.502
'[12:00:33.964]',2.559,-0.620
'[12:00:33.968]',2.559,-0.669
'[12:00:33.972]',2.559,-0.661
'[12:00:33.976]',2.559,-0.615
'[12:00:33.980]',2.559,-0.520
'[12:00:33.984]',2.559,-0.396
'[12:00:33.988]',2.559,-0.285
'[12:00:33.992]',2.559,-0.190
'[12:00:33.996]',2.559,-0.114
'[12:00:34.000]',2.559,-0.043
'[12:00:34.004]',2.559,0.036
'[12:00:34.008]',2.559,0.130
'[12:00:34.012]',2.559,0.225
'[12:00:34.016]',2.559,0.314
'[12:00:34.020]',2.559,0.375
'[12:00:34.024]',2.559,0.422
'[12:00:34.028]',2.559,0.445
'[12:00:34.032]',2.559,0.455
'[12:00:34.036]',2.212,0.460
'[12:00:34.040]',1.330,0.460
'[12:00:34.044]',0.549,0.464
'[12:00:34.048]',0.081,0.454
'[12:00:34.052]',-0.117,0.451
'[12:00:34.056]',-0.186,0.440
'[12:00:34.060]',-0.221,0.436
'[12:00:34.064]',-0.247,0.427
'[12:00:34.068]',-0.268,0.424
'[12:00:34.072]',-0.289,0.422
'[12:00:34.076]',-0.306,0.410
'[12:00:34.080]',-0.326,0.406
'[12:00:34.084]',-0.333,0.395
'[12:00:34.088]',-0.346,0.403
'[12:00:34.092]',-0.359,0.400
'[12:00:34.096]',-0.372,0.410
'[12:00:34.100]',-0.385,0.412
'[12:00:34.104]',-0.401,0.421
'[12:00:34.108]',-0.432,0.432
'[12:00:34.112]',-0.448,0.439
'[12:00:34.116]',-0.472,0.460
'[12:00:34.120]',-0.489,0.472
'[12:00:34.124]',-0.522,0.500
'[12:00:34.128]',-0.542,0.519
'[12:00:34.132]',-0.561,0.554
'[12:00:34.136]',-0.585,0.585
'[12:00:34.140]',-0.601,0.610
'[12:00:34.144]',-0.629,0.640
'[12:00:34.148]',-0.637,0.657
'[12:00:34.152]',-0.662,0.691
'[12:00:34.156]',-0.679,0.704
'[12:00:34.160]',-0.699,0.739
'[12:00:34.164]',-0.709,0.756
'[12:00:34.168]',-0.715,0.784
'[12:00:34.172]',-0.735,0.792
'[12:00:34.176]',-0.740,0.800
'[12:00:34.180]',-0.756,0.815
'[12:00:34.184]',-0.756,0.812
'[12:00:34.188]',-0.770,0.826
'[12:00:34.192]',-0.770,0.815
'[12:00:34.196]',-0.776,0.818
'[12:00:34.200]',-0.786,0.794
'[12:00:34.204]',-0.790,0.777
'[12:00:34.208]',-0.800,0.750
'[12:00:34.212]',-0.796,0.716
'[12:00:34.216]',-0.807,0.689
'[12:00:34.220]',-0.799,0.647
'[12:00:34.224]',-0.799,0.621
'[12:00:34.228]',-0.790,0.579
'[12:00:34.232]',-0.780,0.547
'[12:00:34.236]',-0.770,0.515
'[12:00:34.240]',-0.746,0.489
'[12:00:34.244]',-0.730,0.464
'[12:00:34.248]',-0.682,0.435
'[12:00:34.252]',-0.626,0.419
'[12:00:34.256]',-0.542,0.404
'[12:00:34.260]',-0.470,0.393
'[12:00:34.264]',-0.375,0.378
'[12:00:34.268]',-0.268,0.372
'[12:00:34.272]',-0.164,0.370
'[12:00:34.276]',-0.080,0.365
'[12:00:34.280]',0.001,0.361
'[12:00:34.284]',0.074,0.355
'[12:00:34.288]',0.129,0.350
'[12:00:34.292]',0.161,0.343
'[12:00:34.296]',0.188,0.341
'[12:00:34.300]',0.215,0.343
'[12:00:34.304]',0.219,0.345
'[12:00:34.308]',0.220,0.343
'[12:00:34.312]',0.214,0.330
'[12:00:34.316]',0.212,0.323
'[12:00:34.320]',0.210,0.312
'[12:00:34.324]',0.204,0.307
'[12:00:34.328]',0.205,0.301
'[12:00:34.332]',0.200,0.299
'[12:00:34.336]',0.195,0.297
'[12:00:34.340]',0.179,0.295
'[12:00:34.344]',0.170,0.297
'[12:00:34.348]',0.163,0.292
'[12:00:34.352]',0.154,0.294
'[12:00:34.356]',0.136,0.287
'[12:00:34.360]',0.125,0.286
'[12:00:34.364]',0.120,0.284
'[12:00:34.368]',0.102,0.291
'[12:00:34.372]',0.086,0.310
'[12:00:34.376]',0.075,0.330
'[12:00:34.380]',0.072,0.364
'[12:00:34.384]',0.062,0.388
'[12:00:34.388]',0.050,0.424
'[12:00:34.392]',0.048,0.441
'[12:00:34.396]',0.051,0.454
'[12:00:34.400]',0.060,0.431
'[12:00:34.404]',0.064,0.381
'[12:00:34.408]',0.076,0.318
'[12:00:34.412]',0.081,0.256
'[12:00:34.416]',0.080,0.219
'[12:00:34.420]',0.080,0.188
'[12:00:34.424]',0.092,0.177
'[12:00:34.428]',0.106,0.177
'[12:00:34.432]',0.092,0.181
'[12:00:34.436]',0.060,0.180
'[12:00:34.440]',0.024,0.169
'[12:00:34.444]',-0.003,0.163
'[12:00:34.448]',-0.019,0.160
'[12:00:34.452]',-0.033,0.166
'[12:00:34.456]',-0.037,0.169
'[12:00:34.460]',-0.045,0.177
'[12:00:34.464]',-0.055,0.182
'[12:00:34.468]',-0.065,0.188
'[12:00:34.472]',-0.074,0.193
'[12:00:34.476]',-0.085,0.199
'[12:00:34.480]',-0.101,0.207
'[12:00:34.484]',-0.114,0.217
'[12:00:34.488]',-0.122,0.244
'[12:00:34.492]',-0.141,0.263
'[12:00:34.496]',-0.180,0.275
'[12:00:34.500]',-0.220,0.260
'[12:00:34.504]',-0.250,0.223
'[12:00:34.508]',-0.271,0.161
'[12:00:34.512]',-0.270,0.096
'[12:00:34.516]',-0.244,0.036
'[12:00:34.520]',-0.186,-0.024
'[12:00:34.524]',-0.116,-0.076
'[12:00:34.528]',0.009,-0.126
'[12:00:34.532]',0.195,-0.176
'[12:00:34.536]',0.430,-0.230
'[12:00:34.540]',0.675,-0.280
'[12:00:34.544]',0.969,-0.315
'[12:00:34.548]',1.290,-0.305
'[12:00:34.552]',1.539,-0.233
'[12:00:34.556]',1.681,-0.105
'[12:00:34.560]',1.798,-0.018
'[12:00:34.564]',1.952,-0.071
'[12:00:34.568]',2.135,-0.271
'[12:00:34.572]',2.375,-0.496
'[12:00:34.576]',2.559,-0.670
'[12:00:34.580]',2.559,-0.815
'[12:00:34.584]',2.559,-0.901
'[12:00:34.588]',2.559,-0.940
'[12:00:34.592]',2.559,-0.922
'[12:00:34.596]',2.559,-0.871
'[12:00:34.600]',2.559,-0.762
'[12:00:34.604]',2.559,-0.640
'[12:00:34.608]',2.559,-0.545
'[12:00:34.612]',2.559,-0.485
'[12:00:34.616]',2.559,-0.435
'[12:00:34.620]',2.559,-0.375
'[12:00:34.624]',2.559,-0.318
'[12:00:34.628]',2.559,-0.250
'[12:00:34.632]',2.559,-0.172
'[12:00:34.636]',2.559,-0.098
'[12:00:34.640]',2.559,-0.051
'[12:00:34.644]',2.559,-0.029
'[12:00:34.648]',2.559,-0.020
'[12:00:34.652]',2.022,-0.020
'[12:00:34.656]',1.073,-0.025
'[12:00:34.660]',0.194,-0.036
'[12:00:34.664]',-0.361,-0.045
'[12:00:34.668]',-0.593,-0.054
'[12:00:34.672]',-0.694,-0.061
'[12:00:34.676]',-0.728,-0.075
'[12:00:34.680]',-0.770,-0.084
'[12:00:34.684]',-0.791,-0.087
'[12:00:34.688]',-0.826,-0.099
'[12:00:34.692]',-0.836,-0.109
'[12:00:34.696]',-0.848,-0.122
'[12:00:34.700]',-0.860,-0.126
'[12:00:34.704]',-0.855,-0.130
'[12:00:34.708]',-0.868,-0.133
'[12:00:34.712]',-0.860,-0.136
'[12:00:34.716]',-0.884,-0.142
'[12:00:34.720]',-0.889,-0.146
'[12:00:34.724]',-0.906,-0.151
'[12:00:34.728]',-0.914,-0.146
'[12:00:34.732]',-0.925,-0.142
'[12:00:34.736]',-0.949,-0.133
'[12:00:34.740]',-0.946,-0.121
'[12:00:34.744]',-0.966,-0.105
'[12:00:34.748]',-0.968,-0.089
'[12:00:34.752]',-0.995,-0.077
'[12:00:34.756]',-0.996,-0.060
'[12:00:34.760]',-1.010,-0.041
'[12:00:34.764]',-1.022,-0.020
'[12:00:34.768]',-1.029,-0.004
'[12:00:34.772]',-1.048,0.020
'[12:00:34.776]',-1.045,0.043
'[12:00:34.780]',-1.070,0.058
'[12:00:34.784]',-1.069,0.070
'[12:00:34.788]',-1.086,0.085
'[12:00:34.792]',-1.083,0.096
'[12:00:34.796]',-1.087,0.101
'[12:00:34.800]',-1.100,0.104
'[12:00:34.804]',-1.103,0.107
'[12:00:34.808]',-1.121,0.110
'[12:00:34.812]',-1.120,0.105
'[12:00:34.816]',-1.139,0.099
'[12:00:34.820]',-1.133,0.090
'[12:00:34.824]',-1.137,0.077
'[12:00:34.828]',-1.140,0.055
'[12:00:34.832]',-1.141,0.029
'[12:00:34.836]',-1.149,-0.006
'[12:00:34.840]',-1.144,-0.039
'[12:00:34.844]',-1.156,-0.072
'[12:00:34.848]',-1.141,-0.104
'[12:00:34.852]',-1.144,-0.138
'[12:00:34.856]',-1.131,-0.166
'[12:00:34.860]',-1.123,-0.196
'[12:00:34.864]',-1.103,-0.217
'[12:00:34.868]',-1.085,-0.230
'[12:00:34.872]',-1.069,-0.245
'[12:00:34.876]',-1.021,-0.258
'[12:00:34.880]',-0.985,-0.268
'[12:00:34.884]',-0.931,-0.273
'[12:00:34.888]',-0.892,-0.281
'[12:00:34.892]',-0.839,-0.286
'[12:00:34.896]',-0.791,-0.295
'[12:00:34.900]',-0.765,-0.302
'[12:00:34.904]',-0.739,-0.306
'[12:00:34.908]',-0.720,-0.311
'[12:00:34.912]',-0.690,-0.320
'[12:00:34.916]',-0.688,-0.331
'[12:00:34.920]',-0.684,-0.333
'[12:00:34.924]',-0.691,-0.341
'[12:00:34.928]',-0.691,-0.345
'[12:00:34.932]',-0.698,-0.347
'[12:00:34.936]',-0.716,-0.349
'[12:00:34.940]',-0.719,-0.352
'[12:00:34.944]',-0.735,-0.361
'[12:00:34.948]',-0.736,-0.360
'[12:00:34.952]',-0.759,-0.369
'[12:00:34.956]',-0.761,-0.367
'[12:00:34.960]',-0.774,-0.383
'[12:00:34.964]',-0.780,-0.385
'[12:00:34.968]',-0.785,-0.390
'[12:00:34.972]',-0.801,-0.390
'[12:00:34.976]',-0.799,-0.393
'[12:00:34.980]',-0.820,-0.396
'[12:00:34.984]',-0.824,-0.388
'[12:00:34.988]',-0.845,-0.389
'[12:00:34.992]',-0.849,-0.366
'[12:00:34.996]',-0.861,-0.343
'[12:00:35.000]',-0.875,-0.315
'[12:00:35.004]',-0.869,-0.294
'[12:00:35.008]',-0.885,-0.271
'[12:00:35.012]',-0.882,-0.251
'[12:00:35.016]',-0.902,-0.260
'[12:00:35.020]',-0.892,-0.284
'[12:00:35.024]',-0.894,-0.343
'[12:00:35.028]',-0.885,-0.388
'[12:00:35.032]',-0.881,-0.427
'[12:00:35.036]',-0.889,-0.446
'[12:00:35.040]',-0.881,-0.468
'[12:00:35.044]',-0.890,-0.476
'[12:00:35.048]',-0.886,-0.471
'[12:00:35.052]',-0.907,-0.481
'[12:00:35.056]',-0.919,-0.485
'[12:00:35.060]',-0.941,-0.502
'[12:00:35.064]',-0.961,-0.500
'[12:00:35.068]',-0.969,-0.504
'[12:00:35.072]',-0.978,-0.499
'[12:00:35.076]',-0.973,-0.492
'[12:00:35.080]',-0.986,-0.487
'[12:00:35.084]',-0.978,-0.474
'[12:00:35.088]',-0.984,-0.469
'[12:00:35.092]',-0.980,-0.455
'[12:00:35.096]',-0.985,-0.451
'[12:00:35.100]',-0.994,-0.436
'[12:00:35.104]',-0.995,-0.420
'[12:00:35.108]',-1.019,-0.398
'[12:00:35.112]',-1.029,-0.381
'[12:00:35.116]',-1.056,-0.378
'[12:00:35.120]',-1.060,-0.385
'[12:00:35.124]',-1.069,-0.420
'[12:00:35.128]',-1.074,-0.460
'[12:00:35.132]',-1.062,-0.512
'[12:00:35.136]',-1.048,-0.561
'[12:00:35.140]',-1.015,-0.603
'[12:00:35.144]',-0.970,-0.642
'[12:00:35.148]',-0.869,-0.672
'[12:00:35.152]',-0.751,-0.716
'[12:00:35.156]',-0.594,-0.748
'[12:00:35.160]',-0.375,-0.786
'[12:00:35.164]',-0.066,-0.796
'[12:00:35.168]',0.203,-0.782
'[12:00:35.172]',0.426,-0.733
'[12:00:35.176]',0.576,-0.664
'[12:00:35.180]',0.743,-0.636
'[12:00:35.184]',0.895,-0.700
'[12:00:35.188]',1.130,-0.851
'[12:00:35.192]',1.492,-0.961
'[12:00:35.196]',1.916,-1.059
'[12:00:35.200]',2.271,-1.140
'[12:00:35.204]',2.450,-1.189
'[12:00:35.208]',2.559,-1.204
'[12:00:35.212]',2.559,-1.186
'[12:00:35.216]',2.559,-1.165
'[12:00:35.220]',2.559,-1.083
'[12:00:35.224]',2.559,-1.010
'[12:00:35.228]',2.559,-0.931
'[12:00:35.232]',2.559,-0.879
'[12:00:35.236]',2.559,-0.828
'[12:00:35.240]',2.559,-0.786
'[12:00:35.244]',2.559,-0.754
'[12:00:35.248]',2.559,-0.693
'[12:00:35.252]',2.559,-0.641
'[12:00:35.256]',2.559,-0.583
'[12:00:35.260]',2.559,-0.556
'[12:00:35.264]',2.559,-0.529
'[12:00:35.268]',2.265,-0.519
'[12:00:35.272]',1.570,-0.512
'[12:00:35.276]',0.606,-0.516
'[12:00:35.280]',-0.200,-0.527
'[12:00:35.284]',-0.679,-0.522
'[12:00:35.288]',-0.932,-0.534
'[12:00:35.292]',-1.008,-0.530
'[12:00:35.296]',-1.041,-0.549
'[12:00:35.300]',-1.061,-0.552
'[12:00:35.304]',-1.069,-0.566
'[12:00:35.308]',-1.090,-0.574
'[12:00:35.312]',-1.081,-0.574
'[12:00:35.316]',-1.105,-0.580
'[12:00:35.320]',-1.106,-0.570
'[12:00:35.324]',-1.119,-0.578
'[12:00:35.328]',-1.111,-0.569
'[12:00:35.332]',-1.109,-0.576
'[12:00:35.336]',-1.121,-0.568
'[12:00:35.340]',-1.113,-0.566
'[12:00:35.344]',-1.125,-0.562
'[12:00:35.348]',-1.116,-0.551
'[12:00:35.352]',-1.134,-0.549
'[12:00:35.356]',-1.125,-0.534
'[12:00:35.360]',-1.126,-0.531
'[12:00:35.364]',-1.135,-0.516
'[12:00:35.368]',-1.141,-0.510
'[12:00:35.372]',-1.156,-0.487
'[12:00:35.376]',-1.154,-0.466
'[12:00:35.380]',-1.175,-0.448
'[12:00:35.384]',-1.170,-0.424
'[12:00:35.388]',-1.186,-0.409
'[12:00:35.392]',-1.181,-0.380
'[12:00:35.396]',-1.183,-0.360
'[12:00:35.400]',-1.192,-0.336
'[12:00:35.404]',-1.196,-0.315
'[12:00:35.408]',-1.209,-0.294
'[12:00:35.412]',-1.202,-0.271
'[12:00:35.416]',-1.221,-0.255
'[12:00:35.420]',-1.212,-0.242
'[12:00:35.424]',-1.219,-0.231
'[12:00:35.428]',-1.222,-0.220
'[12:00:35.432]',-1.225,-0.214
'[12:00:35.436]',-1.239,-0.210
'[12:00:35.440]',-1.229,-0.211
'[12:00:35.444]',-1.242,-0.220
'[12:00:35.448]',-1.231,-0.229
'[12:00:35.452]',-1.239,-0.253
'[12:00:35.456]',-1.235,-0.278
'[12:00:35.460]',-1.239,-0.310
'[12:00:35.464]',-1.241,-0.339
'[12:00:35.468]',-1.236,-0.369
'[12:00:35.472]',-1.242,-0.390
'[12:00:35.476]',-1.221,-0.398
'[12:00:35.480]',-1.220,-0.411
'[12:00:35.484]',-1.192,-0.422
'[12:00:35.488]',-1.175,-0.441
'[12:00:35.492]',-1.141,-0.443
'[12:00:35.496]',-1.116,-0.449
'[12:00:35.500]',-1.096,-0.450
'[12:00:35.504]',-1.055,-0.453
'[12:00:35.508]',-1.025,-0.458
'[12:00:35.512]',-0.965,-0.458
'[12:00:35.516]',-0.931,-0.464
'[12:00:35.520]',-0.892,-0.458
'[12:00:35.524]',-0.870,-0.463
'[12:00:35.528]',-0.841,-0.459
'[12:00:35.532]',-0.818,-0.463
'[12:00:35.536]',-0.814,-0.456
'[12:00:35.540]',-0.796,-0.456
'[12:00:35.544]',-0.797,-0.461
'[12:00:35.548]',-0.777,-0.456
'[12:00:35.552]',-0.785,-0.464
'[12:00:35.556]',-0.777,-0.455
'[12:00:35.560]',-0.774,-0.460
'[12:00:35.564]',-0.770,-0.455
'[12:00:35.568]',-0.762,-0.461
'[12:00:35.572]',-0.772,-0.459
'[12:00:35.576]',-0.760,-0.460
'[12:00:35.580]',-0.771,-0.463
'[12:00:35.584]',-0.765,-0.451
'[12:00:35.588]',-0.777,-0.456
'[12:00:35.592]',-0.770,-0.446
'[12:00:35.596]',-0.774,-0.448
'[12:00:35.600]',-0.781,-0.436
'[12:00:35.604]',-0.777,-0.436
'[12:00:35.608]',-0.785,-0.424
'[12:00:35.612]',-0.779,-0.395
'[12:00:35.616]',-0.795,-0.375
'[12:00:35.620]',-0.792,-0.347
'[12:00:35.624]',-0.802,-0.329
'[12:00:35.628]',-0.797,-0.299
'[12:00:35.632]',-0.799,-0.290
'[12:00:35.636]',-0.799,-0.297
'[12:00:35.640]',-0.779,-0.338
'[12:00:35.644]',-0.776,-0.391
'[12:00:35.648]',-0.766,-0.429
'[12:00:35.652]',-0.772,-0.455
'[12:00:35.656]',-0.757,-0.460
'[12:00:35.660]',-0.751,-0.465
'[12:00:35.664]',-0.755,-0.453
'[12:00:35.668]',-0.757,-0.450
'[12:00:35.672]',-0.770,-0.446
'[12:00:35.676]',-0.784,-0.445
'[12:00:35.680]',-0.812,-0.449
'[12:00:35.684]',-0.818,-0.445
'[12:00:35.688]',-0.823,-0.444
'[12:00:35.692]',-0.818,-0.429
'[12:00:35.696]',-0.815,-0.426
'[12:00:35.700]',-0.810,-0.414
'[12:00:35.704]',-0.806,-0.400
'[12:00:35.708]',-0.816,-0.390
'[12:00:35.712]',-0.812,-0.381
'[12:00:35.716]',-0.820,-0.372
'[12:00:35.720]',-0.810,-0.355
'[12:00:35.724]',-0.818,-0.335
'[12:00:35.728]',-0.830,-0.312
'[12:00:35.732]',-0.840,-0.304
'[12:00:35.736]',-0.856,-0.301
'[12:00:35.740]',-0.856,-0.315
'[12:00:35.744]',-0.866,-0.351
'[12:00:35.748]',-0.846,-0.393
'[12:00:35.752]',-0.826,-0.448
'[12:00:35.756]',-0.792,-0.485
'[12:00:35.760]',-0.735,-0.525
'[12:00:35.764]',-0.637,-0.549
'[12:00:35.768]',-0.512,-0.576
'[12:00:35.772]',-0.344,-0.610
'[12:00:35.776]',-0.101,-0.639
'[12:00:35.780]',0.220,-0.676
'[12:00:35.784]',0.499,-0.680
'[12:00:35.788]',0.738,-0.656
'[12:00:35.792]',0.916,-0.589
'[12:00:35.796]',1.067,-0.531
'[12:00:35.800]',1.234,-0.539
'[12:00:35.804]',1.421,-0.652
'[12:00:35.808]',1.755,-0.787
'[12:00:35.812]',2.105,-0.881
'[12:00:35.816]',2.426,-0.995
'[12:00:35.820]',2.559,-1.051
'[12:00:35.824]',2.559,-1.089
'[12:00:35.828]',2.559,-1.071
'[12:00:35.832]',2.559,-1.049
'[12:00:35.836]',2.559,-0.984
'[12:00:35.840]',2.559,-0.902
'[12:00:35.844]',2.559,-0.833
'[12:00:35.848]',2.559,-0.759
'[12:00:35.852]',2.559,-0.714
'[12:00:35.856]',2.559,-0.657
'[12:00:35.860]',2.559,-0.621
'[12:00:35.864]',2.559,-0.557
'[12:00:35.868]',2.559,-0.501
'[12:00:35.872]',2.559,-0.441
'[12:00:35.876]',2.559,-0.393
'[12:00:35.880]',2.559,-0.364
'[12:00:35.884]',2.558,-0.339
'[12:00:35.888]',2.000,-0.333
'[12:00:35.892]',1.105,-0.326
'[12:00:35.896]',0.251,-0.336
'[12:00:35.900]',-0.329,-0.340
'[12:00:35.904]',-0.655,-0.352
'[12:00:35.908]',-0.782,-0.355
'[12:00:35.912]',-0.812,-0.354
'[12:00:35.916]',-0.849,-0.360
'[12:00:35.920]',-0.858,-0.354
'[12:00:35.924]',-0.877,-0.361
'[12:00:35.928]',-0.880,-0.355
'[12:00:35.932]',-0.886,-0.359
'[12:00:35.936]',-0.901,-0.356
'[12:00:35.940]',-0.900,-0.359
'[12:00:35.944]',-0.915,-0.356
'[12:00:35.948]',-0.915,-0.347
'[12:00:35.952]',-0.932,-0.341
'[12:00:35.956]',-0.926,-0.330
'[12:00:35.960]',-0.927,-0.326
'[12:00:35.964]',-0.940,-0.312
'[12:00:35.968]',-0.945,-0.305
'[12:00:35.972]',-0.959,-0.291
'[12:00:35.976]',-0.961,-0.275
'[12:00:35.980]',-0.985,-0.260
'[12:00:35.984]',-0.988,-0.246
'[12:00:35.988]',-0.999,-0.237
'[12:00:35.992]',-1.005,-0.217
'[12:00:35.996]',-1.018,-0.199
'[12:00:36.000]',-1.030,-0.174
'[12:00:36.004]',-1.035,-0.146
'[12:00:36.008]',-1.052,-0.122
'[12:00:36.012]',-1.054,-0.098
'[12:00:36.016]',-1.071,-0.074
'[12:00:36.020]',-1.071,-0.051
'[12:00:36.024]',-1.076,-0.026
'[12:00:36.028]',-1.080,-0.007
'[12:00:36.032]',-1.085,0.007
'[12:00:36.036]',-1.097,0.022
'[12:00:36.040]',-1.091,0.037
'[12:00:36.044]',-1.105,0.051
'[12:00:36.048]',-1.095,0.052
'[12:00:36.052]',-1.104,0.052
'[12:00:36.056]',-1.103,0.050
'[12:00:36.060]',-1.105,0.041
'[12:00:36.064]',-1.114,0.030
'[12:00:36.068]',-1.110,0.011
'[12:00:36.072]',-1.123,-0.011
'[12:00:36.076]',-1.110,-0.035
'[12:00:36.080]',-1.123,-0.058
'[12:00:36.084]',-1.109,-0.085
'[12:00:36.088]',-1.110,-0.114
'[12:00:36.092]',-1.100,-0.133
'[12:00:36.096]',-1.090,-0.152
'[12:00:36.100]',-1.083,-0.166
'[12:00:36.104]',-1.054,-0.176
'[12:00:36.108]',-1.038,-0.185
'[12:00:36.112]',-0.988,-0.193
'[12:00:36.116]',-0.954,-0.201
'[12:00:36.120]',-0.899,-0.200
'[12:00:36.124]',-0.844,-0.206
'[12:00:36.128]',-0.781,-0.206
'[12:00:36.132]',-0.720,-0.210
'[12:00:36.136]',-0.676,-0.204
'[12:00:36.140]',-0.620,-0.204
'[12:00:36.144]',-0.588,-0.204
'[12:00:36.148]',-0.561,-0.199
'[12:00:36.152]',-0.552,-0.196
'[12:00:36.156]',-0.537,-0.193
'[12:00:36.160]',-0.525,-0.198
'[12:00:36.164]',-0.512,-0.195
'[12:00:36.168]',-0.504,-0.200
'[12:00:36.172]',-0.504,-0.200
'[12:00:36.176]',-0.492,-0.198
'[12:00:36.180]',-0.496,-0.193
'[12:00:36.184]',-0.492,-0.188
'[12:00:36.188]',-0.497,-0.195
'[12:00:36.192]',-0.494,-0.189
'[12:00:36.196]',-0.495,-0.181
'[12:00:36.200]',-0.504,-0.171
'[12:00:36.204]',-0.504,-0.170
'[12:00:36.208]',-0.510,-0.170
'[12:00:36.212]',-0.511,-0.171
'[12:00:36.216]',-0.526,-0.172
'[12:00:36.220]',-0.524,-0.165
'[12:00:36.224]',-0.526,-0.154
'[12:00:36.228]',-0.532,-0.125
'[12:00:36.232]',-0.537,-0.099
'[12:00:36.236]',-0.541,-0.071
'[12:00:36.240]',-0.537,-0.044
'[12:00:36.244]',-0.545,-0.019
'[12:00:36.248]',-0.542,-0.005
'[12:00:36.252]',-0.539,-0.016
'[12:00:36.256]',-0.521,-0.055
'[12:00:36.260]',-0.512,-0.107
'[12:00:36.264]',-0.506,-0.147
'[12:00:36.268]',-0.495,-0.171
'[12:00:36.272]',-0.486,-0.182
'[12:00:36.276]',-0.471,-0.185
'[12:00:36.280]',-0.464,-0.181
'[12:00:36.284]',-0.456,-0.176
'[12:00:36.288]',-0.466,-0.179
'[12:00:36.292]',-0.482,-0.179
'[12:00:36.296]',-0.495,-0.185
'[12:00:36.300]',-0.500,-0.182
'[12:00:36.304]',-0.506,-0.171
'[12:00:36.308]',-0.515,-0.163
'[12:00:36.312]',-0.506,-0.155
'[12:00:36.316]',-0.500,-0.145
'[12:00:36.320]',-0.489,-0.125
'[12:00:36.324]',-0.482,-0.114
'[12:00:36.328]',-0.469,-0.106
'[12:00:36.332]',-0.463,-0.095
'[12:00:36.336]',-0.471,-0.070
'[12:00:36.340]',-0.479,-0.044
'[12:00:36.344]',-0.495,-0.021
'[12:00:36.348]',-0.505,-0.010
'[12:00:36.352]',-0.522,-0.005
'[12:00:36.356]',-0.536,-0.022
'[12:00:36.360]',-0.539,-0.065
'[12:00:36.364]',-0.527,-0.116
'[12:00:36.368]',-0.499,-0.166
'[12:00:36.372]',-0.458,-0.207
'[12:00:36.376]',-0.380,-0.249
'[12:00:36.380]',-0.275,-0.292
'[12:00:36.384]',-0.130,-0.325
'[12:00:36.388]',0.106,-0.365
'[12:00:36.392]',0.393,-0.399
'[12:00:36.396]',0.688,-0.436
'[12:00:36.400]',0.969,-0.438
'[12:00:36.404]',1.216,-0.399
'[12:00:36.408]',1.445,-0.325
'[12:00:36.412]',1.585,-0.258
'[12:00:36.416]',1.772,-0.299
'[12:00:36.420]',1.994,-0.438
'[12:00:36.424]',2.297,-0.596
'[12:00:36.428]',2.559,-0.703
'[12:00:36.432]',2.559,-0.806
'[12:00:36.436]',2.559,-0.859
'[12:00:36.440]',2.559,-0.873
'[12:00:36.444]',2.559,-0.866
'[12:00:36.448]',2.559,-0.809
'[12:00:36.452]',2.559,-0.750
'[12:00:36.456]',2.559,-0.646
'[12:00:36.460]',2.559,-0.566
'[12:00:36.464]',2.559,-0.494
'[12:00:36.468]',2.559,-0.453
'[12:00:36.472]',2.559,-0.405
'[12:00:36.476]',2.559,-0.341
'[12:00:36.480]',2.559,-0.280
'[12:00:36.484]',2.559,-0.216
'[12:00:36.488]',2.559,-0.160
'[12:00:36.492]',2.559,-0.109
'[12:00:36.496]',2.559,-0.083
'[12:00:36.500]',2.559,-0.074
'[12:00:36.504]',1.870,-0.069
'[12:00:36.508]',0.989,-0.065
'[12:00:36.512]',0.196,-0.065
'[12:00:36.516]',-0.294,-0.068
'[12:00:36.520]',-0.509,-0.066
'[12:00:36.524]',-0.594,-0.064
'[12:00:36.528]',-0.635,-0.062
'[12:00:36.532]',-0.661,-0.065
'[12:00:36.536]',-0.681,-0.068
'[12:00:36.540]',-0.699,-0.066
